sortPosition,sortYear,precision,source,db,bookId,title,authorsField,matchedOn,rootCategory,categoryPath
10883,1874,0,author-year,v1,4151,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות חגיגה","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר קורבנות
10884,1874,0,author-year,v1,4152,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות מחוסרי כפרה","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר קורבנות
10885,1874,0,author-year,v1,4153,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות רוצח ושמירת נפש","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר נזיקין
10886,1874,0,author-year,v1,4154,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות נזקי ממון","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר נזיקין
10887,1874,0,author-year,v1,4155,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות פרה אדומה","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר טהרה
10888,1874,0,author-year,v1,4156,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות מטמאי משכב ומושב","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר טהרה
10889,1874,0,author-year,v1,4157,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות טומאת צרעת","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר טהרה
10890,1874,0,author-year,v1,4158,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות שאר אבות הטומאות","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר טהרה
10891,1874,0,author-year,v1,4159,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות עדות","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר שופטים
10892,1874,0,author-year,v1,4160,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות מלכים ומלחמות","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר שופטים
10893,1874,0,author-year,v1,4161,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות סנהדרין והעונשין המסורין להם","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר שופטים
10894,1874,0,author-year,v1,4162,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות אבל","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר שופטים
10895,1874,0,author-year,v1,4163,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות דעות","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר מדע
10896,1874,0,author-year,v1,4164,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות עבודה זרה וחוקות הגויים","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר מדע
10897,1874,0,author-year,v1,4165,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות תלמוד תורה","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר מדע
10898,1874,0,author-year,v1,4166,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות מגילה וחנוכה","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר זמנים
10899,1874,0,author-year,v1,4167,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות שופר וסוכה ולולב","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר זמנים
10900,1874,0,author-year,v1,4168,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות שקלים","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר זמנים
10901,1874,0,author-year,v1,4169,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות קידוש החודש","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר זמנים
10902,1874,0,author-year,v1,4170,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות חמץ ומצה","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר זמנים
10903,1874,0,author-year,v1,4171,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות תעניות","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר זמנים
10904,1874,0,author-year,v1,4172,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות שבת","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר זמנים
10905,1874,0,author-year,v2,888,מותר קנים על משנה קינים,יצחק אייזיק ספרין,יצחק אייזיק ספרין,משנה,משנה / אחרונים
10906,1874,0,author-year,v2,3886,מנחת חינוך,"יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / ספרי מצוות
10907,1874,0,author-year,v2,3942,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות תרומות","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר זרעים
10908,1874,0,author-year,v2,3943,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות שמיטה ויובל","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר זרעים
10909,1874,0,author-year,v2,3944,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות ביכורים ושאר מתנות כהונה שבגבולין","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר זרעים
10910,1874,0,author-year,v2,3945,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות מעשר שני ונטע רבעי","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר זרעים
10911,1874,0,author-year,v2,3946,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות כלאים","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר זרעים
10912,1874,0,author-year,v2,3947,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות מתנות עניים","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר זרעים
10913,1874,0,author-year,v2,3948,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות תפילה וברכת כהנים","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר אהבה
10914,1874,0,author-year,v2,3949,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות תפילין ומזוזה וספר תורה","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר אהבה
10915,1874,0,author-year,v2,3950,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות קריאת שמע","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר אהבה
10916,1874,0,author-year,v2,3951,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות ציצית","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר אהבה
10917,1874,0,author-year,v2,3952,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות מכירה","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר קניין
10918,1874,0,author-year,v2,3953,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות עבדים","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר קניין
10919,1874,0,author-year,v2,3954,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות דעות","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר מדע
10920,1874,0,author-year,v2,3955,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות עבודה זרה וחוקות הגויים","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר מדע
10921,1874,0,author-year,v2,3956,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות תלמוד תורה","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר מדע
10922,1874,0,author-year,v2,3957,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות איסורי ביאה","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר קדושה
10923,1874,0,author-year,v2,3958,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות מאכלות אסורות","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר קדושה
10924,1874,0,author-year,v2,3959,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות שחיטה","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר קדושה
10925,1874,0,author-year,v2,3960,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות אישות","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר נשים
10926,1874,0,author-year,v2,3961,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות סוטה","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר נשים
10927,1874,0,author-year,v2,3962,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות נערה בתולה","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר נשים
10928,1874,0,author-year,v2,3963,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות כלי המקדש והעובדין בו","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר עבודה
10929,1874,0,author-year,v2,3964,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות מעילה","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר עבודה
10930,1874,0,author-year,v2,3965,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות עבודת יום הכפורים","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר עבודה
10931,1874,0,author-year,v2,3966,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות פסולי המוקדשין","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר עבודה
10932,1874,0,author-year,v2,3967,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות מעשה הקרבנות","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר עבודה
10933,1874,0,author-year,v2,3968,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות ביאת מקדש","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר עבודה
10934,1874,0,author-year,v2,3969,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות תמידים ומוספין","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר עבודה
10935,1874,0,author-year,v2,3970,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות איסורי המזבח","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר עבודה
10936,1874,0,author-year,v2,3971,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות בית הבחירה","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר עבודה
10937,1874,0,author-year,v2,3972,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות נזקי ממון","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר נזיקין
10938,1874,0,author-year,v2,3973,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות רוצח ושמירת נפש","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר נזיקין
10939,1874,0,author-year,v2,3974,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות ערכים וחרמין","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר הפלאה
10940,1874,0,author-year,v2,3975,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות נזירות","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר הפלאה
10941,1874,0,author-year,v2,3976,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות נדרים","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר הפלאה
10942,1874,0,author-year,v2,3977,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות שבועות","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר הפלאה
10943,1874,0,author-year,v2,3978,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות חמץ ומצה","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר זמנים
10944,1874,0,author-year,v2,3979,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות קידוש החודש","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר זמנים
10945,1874,0,author-year,v2,3980,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות שופר וסוכה ולולב","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר זמנים
10946,1874,0,author-year,v2,3981,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות תעניות","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר זמנים
10947,1874,0,author-year,v2,3982,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות שקלים","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר זמנים
10948,1874,0,author-year,v2,3983,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות מגילה וחנוכה","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר זמנים
10949,1874,0,author-year,v2,3984,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות שבת","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר זמנים
10950,1874,0,author-year,v2,3985,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות שאר אבות הטומאות","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר טהרה
10951,1874,0,author-year,v2,3986,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות טומאת צרעת","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר טהרה
10952,1874,0,author-year,v2,3987,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות פרה אדומה","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר טהרה
10953,1874,0,author-year,v2,3988,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות מטמאי משכב ומושב","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר טהרה
10954,1874,0,author-year,v2,3989,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות מחוסרי כפרה","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר קורבנות
10955,1874,0,author-year,v2,3990,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות חגיגה","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר קורבנות
10956,1874,0,author-year,v2,3991,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות קרבן פסח","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר קורבנות
10957,1874,0,author-year,v2,3992,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות בכורות","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר קורבנות
10958,1874,0,author-year,v2,3993,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות תמורה","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר קורבנות
10959,1874,0,author-year,v2,3994,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות עדות","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר שופטים
10960,1874,0,author-year,v2,3995,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות אבל","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר שופטים
10961,1874,0,author-year,v2,3996,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות מלכים ומלחמות","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר שופטים
10962,1874,0,author-year,v2,3997,"חידושים ומקורים מבעל מנחת חינוך על משנה תורה, הלכות סנהדרין והעונשין המסורין להם","יוסף בן משה באב""ד","יוסף בן משה באב""ד",הלכה,הלכה / משנה תורה / מפרשים / חידושים ומקורים מבעל מנחת חינוך / ספר שופטים
10963,1874,0,author-year,v2,5310,"דברי ירמיהו על משנה תורה, הלכות קריאת שמע",ירמיה לעוו,ירמיה לעוו,הלכה,הלכה / משנה תורה / מפרשים / דברי ירמיהו / ספר אהבה
10964,1874,0,author-year,v2,5311,"דברי ירמיהו על משנה תורה, הלכות תפילין ומזוזה וספר תורה",ירמיה לעוו,ירמיה לעוו,הלכה,הלכה / משנה תורה / מפרשים / דברי ירמיהו / ספר אהבה
10965,1874,0,author-year,v2,5312,"דברי ירמיהו על משנה תורה, הלכות ברכות",ירמיה לעוו,ירמיה לעוו,הלכה,הלכה / משנה תורה / מפרשים / דברי ירמיהו / ספר אהבה
10966,1874,0,author-year,v2,5313,"דברי ירמיהו על משנה תורה, הלכות תפילה וברכת כהנים",ירמיה לעוו,ירמיה לעוו,הלכה,הלכה / משנה תורה / מפרשים / דברי ירמיהו / ספר אהבה
10967,1874,0,author-year,v2,5314,"דברי ירמיהו על משנה תורה, הלכות ציצית",ירמיה לעוו,ירמיה לעוו,הלכה,הלכה / משנה תורה / מפרשים / דברי ירמיהו / ספר אהבה
10968,1874,0,author-year,v2,5315,"דברי ירמיהו על משנה תורה, הלכות מילה",ירמיה לעוו,ירמיה לעוו,הלכה,הלכה / משנה תורה / מפרשים / דברי ירמיהו / ספר אהבה
10969,1874,0,author-year,v2,5316,"דברי ירמיהו על משנה תורה, הלכות תשובה",ירמיה לעוו,ירמיה לעוו,הלכה,הלכה / משנה תורה / מפרשים / דברי ירמיהו / ספר מדע
10970,1874,0,author-year,v2,5317,"דברי ירמיהו על משנה תורה, הלכות יסודי התורה",ירמיה לעוו,ירמיה לעוו,הלכה,הלכה / משנה תורה / מפרשים / דברי ירמיהו / ספר מדע
10971,1874,0,author-year,v2,5318,"דברי ירמיהו על משנה תורה, הלכות דעות",ירמיה לעוו,ירמיה לעוו,הלכה,הלכה / משנה תורה / מפרשים / דברי ירמיהו / ספר מדע
10972,1874,0,author-year,v2,5319,"דברי ירמיהו על משנה תורה, הלכות עבודה זרה וחוקות הגויים",ירמיה לעוו,ירמיה לעוו,הלכה,הלכה / משנה תורה / מפרשים / דברי ירמיהו / ספר מדע
10973,1874,0,author-year,v2,5320,"דברי ירמיהו על משנה תורה, הלכות תלמוד תורה",ירמיה לעוו,ירמיה לעוו,הלכה,הלכה / משנה תורה / מפרשים / דברי ירמיהו / ספר מדע
10974,1874,0,author-year,v2,5321,"דברי ירמיהו על משנה תורה, הלכות שופר וסוכה ולולב",ירמיה לעוו,ירמיה לעוו,הלכה,הלכה / משנה תורה / מפרשים / דברי ירמיהו / ספר זמנים
10975,1874,0,author-year,v2,5322,"דברי ירמיהו על משנה תורה, הלכות חמץ ומצה",ירמיה לעוו,ירמיה לעוו,הלכה,הלכה / משנה תורה / מפרשים / דברי ירמיהו / ספר זמנים
10976,1874,0,author-year,v2,5323,"דברי ירמיהו על משנה תורה, הלכות קידוש החודש",ירמיה לעוו,ירמיה לעוו,הלכה,הלכה / משנה תורה / מפרשים / דברי ירמיהו / ספר זמנים
10977,1874,0,author-year,v2,5324,"דברי ירמיהו על משנה תורה, הלכות שביתת יום טוב",ירמיה לעוו,ירמיה לעוו,הלכה,הלכה / משנה תורה / מפרשים / דברי ירמיהו / ספר זמנים
10978,1874,0,author-year,v2,5325,"דברי ירמיהו על משנה תורה, הלכות שבת",ירמיה לעוו,ירמיה לעוו,הלכה,הלכה / משנה תורה / מפרשים / דברי ירמיהו / ספר זמנים
10979,1874,0,author-year,v2,5326,"דברי ירמיהו על משנה תורה, הלכות עירובין",ירמיה לעוו,ירמיה לעוו,הלכה,הלכה / משנה תורה / מפרשים / דברי ירמיהו / ספר זמנים
10980,1874,0,author-year,v2,5327,"דברי ירמיהו על משנה תורה, הלכות מגילה וחנוכה",ירמיה לעוו,ירמיה לעוו,הלכה,הלכה / משנה תורה / מפרשים / דברי ירמיהו / ספר זמנים
10981,1874,0,author-year,v2,5328,"דברי ירמיהו על משנה תורה, הלכות שקלים",ירמיה לעוו,ירמיה לעוו,הלכה,הלכה / משנה תורה / מפרשים / דברי ירמיהו / ספר זמנים
10982,1874,0,author-year,v2,5329,"דברי ירמיהו על משנה תורה, הלכות שביתת עשור",ירמיה לעוו,ירמיה לעוו,הלכה,הלכה / משנה תורה / מפרשים / דברי ירמיהו / ספר זמנים
10983,1874,0,author-year,v2,5330,"דברי ירמיהו על משנה תורה, הלכות תעניות",ירמיה לעוו,ירמיה לעוו,הלכה,הלכה / משנה תורה / מפרשים / דברי ירמיהו / ספר זמנים
10984,1874,0,author-year,v2,5875,אמר שומר,אברהם חיים בן מסעוד חי אדאדי,אברהם חיים בן מסעוד חי אדאדי,הלכה,הלכה / מערכות ועניינים
10985,1874,0,author-year,v2,6061,זה הכלל,אברהם חיים בן מסעוד חי אדאדי,אברהם חיים בן מסעוד חי אדאדי,ספרות עזר,ספרות עזר / כללי השס
10986,1874,0,author-year,v2,6265,ויקרא אברהם,אברהם חיים בן מסעוד חי אדאדי,אברהם חיים בן מסעוד חי אדאדי,שו״ת,שו״ת / אחרונים
10987,1874,0,author-year,v2,6307,מקום שנהגו,אברהם חיים בן מסעוד חי אדאדי,אברהם חיים בן מסעוד חי אדאדי,שו״ת,שו״ת / אחרונים
